 secu_abbr chi_name listed_state secu_code secu_market listed_sector hs_code
2490 凯普生物 广东凯普生物科技股份有限公司 上市 300639 深圳证券交易所 创业板 300639.SZ
2491 "思 特 奇" 北京思特奇信息技术股份有限公司 上市 300608 深圳证券交易所 创业板 300608.SZ
2492 诚邦股份 诚邦生态环境股份有限公司 上市 603316 上海证券交易所 主板 603316.SH
2493 金埔园林 金埔园林股份有限公司 上市 301098 深圳证券交易所 创业板 301098.SZ
2494 百达精工 浙江百达精工股份有限公司 上市 603331 上海证券交易所 主板 603331.SH
2495 东宏股份 山东东宏管业股份有限公司 上市 603856 上海证券交易所 主板 603856.SH
2496 展鹏科技 展鹏科技股份有限公司 上市 603488 上海证券交易所 主板 603488.SH
2497 华体科技 四川华体照明科技股份有限公司 上市 603679 上海证券交易所 主板 603679.SH
2498 祥鑫科技 祥鑫科技股份有限公司 上市 002965 深圳证券交易所 主板 002965.SZ
2499 赛意信息 广州赛意信息科技股份有限公司 上市 300687 深圳证券交易所 创业板 300687.SZ
2500 乐惠国际 宁波乐惠国际工程装备股份有限公司 上市 603076 上海证券交易所 主板 603076.SH
2501 电连技术 电连技术股份有限公司 上市 300679 深圳证券交易所 创业板 300679.SZ
2502 圣阳股份 山东圣阳电源股份有限公司 上市 002580 深圳证券交易所 主板 002580.SZ
2503 "九 牧 王" 九牧王股份有限公司 上市 601566 上海证券交易所 主板 601566.SH
2504 "ST 华 鼎" 义乌华鼎锦纶股份有限公司 上市 601113 上海证券交易所 主板 601113.SH
2505 闽发铝业 福建省闽发铝业股份有限公司 上市 002578 深圳证券交易所 主板 002578.SZ
2506 "欣 旺 达" 欣旺达电子股份有限公司 上市 300207 深圳证券交易所 创业板 300207.SZ
2507 "易 华 录" 北京易华录信息技术股份有限公司 上市 300212 深圳证券交易所 创业板 300212.SZ
2508 桐昆股份 桐昆集团股份有限公司 上市 601233 上海证券交易所 主板 601233.SH
2509 东材科技 四川东材科技集团股份有限公司 上市 601208 上海证券交易所 主板 601208.SH
2510 宝色股份 南京宝色股份公司 上市 300402 深圳证券交易所 创业板 300402.SZ
2511 安利股份 安徽安利材料科技股份有限公司 上市 300218 深圳证券交易所 创业板 300218.SZ
2512 西陇科学 西陇科学股份有限公司 上市 002584 深圳证券交易所 主板 002584.SZ
2513 "好 想 你" 好想你健康食品股份有限公司 上市 002582 深圳证券交易所 主板 002582.SZ
2514 林洋能源 江苏林洋能源股份有限公司 上市 601222 上海证券交易所 主板 601222.SH
2515 "金 力 泰" 上海金力泰化工股份有限公司 上市 300225 深圳证券交易所 创业板 300225.SZ
2516 "电 科 院" 苏州电器科学研究院股份有限公司 上市 300215 深圳证券交易所 创业板 300215.SZ
2517 开山股份 开山集团股份有限公司 上市 300257 深圳证券交易所 创业板 300257.SZ
2518 鸿利智汇 鸿利智汇集团股份有限公司 上市 300219 深圳证券交易所 创业板 300219.SZ
2519 科大智能 科大智能科技股份有限公司 上市 300222 深圳证券交易所 创业板 300222.SZ
2520 东方电热 镇江东方电热科技股份有限公司 上市 300217 深圳证券交易所 创业板 300217.SZ
2521 银禧科技 广东银禧科技股份有限公司 上市 300221 深圳证券交易所 创业板 300221.SZ
2522 "海 能 达" 海能达通信股份有限公司 上市 002583 深圳证券交易所 主板 002583.SZ
2523 浙文影业 浙文影业集团股份有限公司 上市 601599 上海证券交易所 主板 601599.SH
2524 万安科技 浙江万安科技股份有限公司 上市 002590 深圳证券交易所 主板 002590.SZ
2525 银信科技 北京银信长远科技股份有限公司 上市 300231 深圳证券交易所 创业板 300231.SZ
2526 "ST 八 菱" 南宁八菱科技股份有限公司 上市 002592 深圳证券交易所 主板 002592.SZ
2527 "光 韵 达" 深圳光韵达光电科技股份有限公司 上市 300227 深圳证券交易所 创业板 300227.SZ
2528 正海磁材 烟台正海磁性材料股份有限公司 上市 300224 深圳证券交易所 创业板 300224.SZ
2529 富瑞特装 张家港富瑞特种装备股份有限公司 上市 300228 深圳证券交易所 创业板 300228.SZ
2530 "依 米 康" 依米康科技集团股份有限公司 上市 300249 深圳证券交易所 创业板 300249.SZ
2531 上海钢联 上海钢联电子商务股份有限公司 上市 300226 深圳证券交易所 创业板 300226.SZ
2532 "飞 力 达" 江苏飞力达国际物流股份有限公司 上市 300240 深圳证券交易所 创业板 300240.SZ
2533 "溢 多 利" 广东溢多利生物科技股份有限公司 上市 300381 深圳证券交易所 创业板 300381.SZ
2534 双星新材 江苏双星彩塑新材料股份有限公司 上市 002585 深圳证券交易所 主板 002585.SZ
2535 骆驼股份 骆驼集团股份有限公司 上市 601311 上海证券交易所 主板 601311.SH
2536 "*ST 围海" 浙江省围海建设集团股份有限公司 上市 002586 深圳证券交易所 主板 002586.SZ
2537 永利股份 上海永利带业股份有限公司 上市 300230 深圳证券交易所 创业板 300230.SZ
2538 洲明科技 深圳市洲明科技股份有限公司 上市 300232 深圳证券交易所 创业板 300232.SZ
2539 开尔新材 浙江开尔新材料股份有限公司 上市 300234 深圳证券交易所 创业板 300234.SZ
2540 蓝科高新 甘肃蓝科石化高新装备股份有限公司 上市 601798 上海证券交易所 主板 601798.SH
2541 瑞康医药 瑞康医药集团股份有限公司 上市 002589 深圳证券交易所 主板 002589.SZ
2542 奥拓电子 深圳市奥拓电子股份有限公司 上市 002587 深圳证券交易所 主板 002587.SZ
2543 金城医药 山东金城医药集团股份有限公司 上市 300233 深圳证券交易所 创业板 300233.SZ
2544 上海新阳 上海新阳半导体材料股份有限公司 上市 300236 深圳证券交易所 创业板 300236.SZ
2545 美晨生态 山东美晨生态环境股份有限公司 上市 300237 深圳证券交易所 创业板 300237.SZ
2546 养元饮品 河北养元智汇饮品股份有限公司 上市 603156 上海证券交易所 主板 603156.SH
2547 中晟高科 江苏中晟高科环境股份有限公司 上市 002778 深圳证券交易所 主板 002778.SZ
2548 "史 丹 利" 史丹利农业集团股份有限公司 上市 002588 深圳证券交易所 主板 002588.SZ
2549 三星医疗 宁波三星医疗电气股份有限公司 上市 601567 上海证券交易所 主板 601567.SH
2550 凯龙股份 湖北凯龙化工集团股份有限公司 上市 002783 深圳证券交易所 主板 002783.SZ
2551 姚记科技 上海姚记科技股份有限公司 上市 002605 深圳证券交易所 主板 002605.SZ
2552 "比 亚 迪" 比亚迪股份有限公司 上市 002594 深圳证券交易所 主板 002594.SZ
2553 东宝生物 包头东宝生物技术股份有限公司 上市 300239 深圳证券交易所 创业板 300239.SZ
2554 日上集团 厦门日上集团股份有限公司 上市 002593 深圳证券交易所 主板 002593.SZ
2555 海南瑞泽 海南瑞泽新型建材股份有限公司 上市 002596 深圳证券交易所 主板 002596.SZ
2556 利民股份 利民控股集团股份有限公司 上市 002734 深圳证券交易所 主板 002734.SZ
2557 "金 达 威" 厦门金达威集团股份有限公司 上市 002626 深圳证券交易所 主板 002626.SZ
2558 领益智造 广东领益智造股份有限公司 上市 002600 深圳证券交易所 主板 002600.SZ
2559 龙佰集团 龙佰集团股份有限公司 上市 002601 深圳证券交易所 主板 002601.SZ
2560 金禾实业 安徽金禾实业股份有限公司 上市 002597 深圳证券交易所 主板 002597.SZ
2561 山东章鼓 山东省章丘鼓风机股份有限公司 上市 002598 深圳证券交易所 主板 002598.SZ
2562 佳云科技 广东佳兆业佳云科技股份有限公司 上市 300242 深圳证券交易所 创业板 300242.SZ
2563 精锻科技 江苏太平洋精锻科技股份有限公司 上市 300258 深圳证券交易所 创业板 300258.SZ
2564 瑞丰光电 深圳市瑞丰光电子股份有限公司 上市 300241 深圳证券交易所 创业板 300241.SZ
2565 方正证券 方正证券股份有限公司 上市 601901 上海证券交易所 主板 601901.SH
2566 中公教育 中公教育科技股份有限公司 上市 002607 深圳证券交易所 主板 002607.SZ
2567 世纪华通 浙江世纪华通集团股份有限公司 上市 002602 深圳证券交易所 主板 002602.SZ
2568 瑞丰高材 山东瑞丰高分子材料股份有限公司 上市 300243 深圳证券交易所 创业板 300243.SZ
2569 迪安诊断 迪安诊断技术集团股份有限公司 上市 300244 深圳证券交易所 创业板 300244.SZ
2570 "新 经 典" 新经典文化股份有限公司 上市 603096 上海证券交易所 主板 603096.SH
2571 瑞斯康达 瑞斯康达科技发展股份有限公司 上市 603803 上海证券交易所 主板 603803.SH
2572 实丰文化 实丰文化发展股份有限公司 上市 002862 深圳证券交易所 主板 002862.SZ
2573 秦安股份 重庆秦安机电股份有限公司 上市 603758 上海证券交易所 主板 603758.SH
2574 科林电气 石家庄科林电气股份有限公司 上市 603050 上海证券交易所 主板 603050.SH
2575 华阳集团 惠州市华阳集团股份有限公司 上市 002906 深圳证券交易所 主板 002906.SZ
2576 建工修复 北京建工环境修复股份有限公司 上市 300958 深圳证券交易所 创业板 300958.SZ
2577 "一 品 红" 一品红药业股份有限公司 上市 300723 深圳证券交易所 创业板 300723.SZ
2578 "璞 泰 来" 上海璞泰来新能源科技股份有限公司 上市 603659 上海证券交易所 主板 603659.SH
2579 以岭药业 石家庄以岭药业股份有限公司 上市 002603 深圳证券交易所 主板 002603.SZ
2580 "新 开 普" 新开普电子股份有限公司 上市 300248 深圳证券交易所 创业板 300248.SZ
2581 初灵信息 杭州初灵信息技术股份有限公司 上市 300250 深圳证券交易所 创业板 300250.SZ
2582 "宝 莱 特" 广东宝莱特医用科技股份有限公司 上市 300246 深圳证券交易所 创业板 300246.SZ
2583 瑞和股份 深圳瑞和建筑装饰股份有限公司 上市 002620 深圳证券交易所 主板 002620.SZ
2584 九洲药业 浙江九洲药业股份有限公司 上市 603456 上海证券交易所 主板 603456.SH
2585 光线传媒 北京光线传媒股份有限公司 上市 300251 深圳证券交易所 创业板 300251.SZ
2586 三峡旅游 湖北三峡旅游集团股份有限公司 上市 002627 深圳证券交易所 主板 002627.SZ
2587 佛燃能源 佛燃能源集团股份有限公司 上市 002911 深圳证券交易所 主板 002911.SZ
2588 江苏国信 江苏国信股份有限公司 上市 002608 深圳证券交易所 主板 002608.SZ
2589 仟源医药 山西仟源医药集团股份有限公司 上市 300254 深圳证券交易所 创业板 300254.SZ
2590 "*ST 星星" 江西星星科技股份有限公司 上市 300256 深圳证券交易所 创业板 300256.SZ
2591 常山药业 河北常山生化药业股份有限公司 上市 300255 深圳证券交易所 创业板 300255.SZ
2592 旗滨集团 株洲旗滨集团股份有限公司 上市 601636 上海证券交易所 主板 601636.SH
2593 新莱应材 昆山新莱洁净应用材料股份有限公司 上市 300260 深圳证券交易所 创业板 300260.SZ
2594 "金 信 诺" 深圳金信诺高新技术股份有限公司 上市 300252 深圳证券交易所 创业板 300252.SZ
2595 名雕股份 深圳市名雕装饰股份有限公司 上市 002830 深圳证券交易所 主板 002830.SZ
2596 岭南股份 岭南生态文旅股份有限公司 上市 002717 深圳证券交易所 主板 002717.SZ
2597 "*ST 丹邦" 深圳丹邦科技股份有限公司 上市 002618 深圳证券交易所 主板 002618.SZ
2598 保隆科技 上海保隆汽车科技股份有限公司 上市 603197 上海证券交易所 主板 603197.SH
2599 通光线缆 江苏通光电子线缆股份有限公司 上市 300265 深圳证券交易所 创业板 300265.SZ
2600 尔康制药 湖南尔康制药股份有限公司 上市 300267 深圳证券交易所 创业板 300267.SZ
2601 新天科技 新天科技股份有限公司 上市 300259 深圳证券交易所 创业板 300259.SZ
2602 聚飞光电 深圳市聚飞光电股份有限公司 上市 300303 深圳证券交易所 创业板 300303.SZ
2603 仁智股份 浙江仁智股份有限公司 上市 002629 深圳证券交易所 主板 002629.SZ
2604 爱康科技 江苏爱康科技股份有限公司 上市 002610 深圳证券交易所 主板 002610.SZ
2605 "苏 交 科" 苏交科集团股份有限公司 上市 300284 深圳证券交易所 创业板 300284.SZ
2606 "京 运 通" 北京京运通科技股份有限公司 上市 601908 上海证券交易所 主板 601908.SH
2607 江河集团 江河创建集团股份有限公司 上市 601886 上海证券交易所 主板 601886.SH
2608 "ST 联 建" 深圳市联建光电股份有限公司 上市 300269 深圳证券交易所 创业板 300269.SZ
2609 和佳医疗 珠海和佳医疗设备股份有限公司 上市 300273 深圳证券交易所 创业板 300273.SZ
2610 雅本化学 雅本化学股份有限公司 上市 300261 深圳证券交易所 创业板 300261.SZ
2611 东方精工 广东东方精工科技股份有限公司 上市 002611 深圳证券交易所 主板 002611.SZ
2612 锦泓集团 锦泓时装集团股份有限公司 上市 603518 上海证券交易所 主板 603518.SH
2613 佳沃食品 佳沃食品股份有限公司 上市 300268 深圳证券交易所 创业板 300268.SZ
2614 隆华科技 隆华科技集团(洛阳)股份有限公司 上市 300263 深圳证券交易所 创业板 300263.SZ
